enunciado_latex,enunciado,solucion,texto,curso,titulo,n_ejercicio,dificultad,n_columnas,puntos,enun_tex,sol_tex
"Las coordenadas de cada uno de ellos respecto de la base canónica.
	Las coordenadas de los vectores:$\overrightarrow u + 2\overrightarrow v$, 
    $5\overrightarrow u - \overrightarrow w$, 
    $ - 3\overrightarrow v + 4\overrightarrow w$, 
    $\overrightarrow w - 2\overrightarrow z$","[2*N.i + (-5)*N.j, (-11)*N.i + 4*N.j, (-2)*N.i + 13*N.j, 3*N.i + 7*N.j]","[[(-2, 1), (2, -3), (1, 1), (-1, -3)], [(2, -5), (4, -11), (13, -2), (3, 7)]]","Sea 
$\left\lbrace\overrightarrow{ i},\overrightarrow{ j}\right\rbrace$ la base canónica de $V_2$, y los vectores:
$\overrightarrow u=  - 2\overrightarrow i + \overrightarrow j$, 
$\overrightarrow v = 2\overrightarrow i - 3\overrightarrow j$, 
$\overrightarrow w = \overrightarrow i + \overrightarrow j$, 
$\overrightarrow z =  - \overrightarrow i - 3\overrightarrow j$
	Calcular:",1BC,22 - Producto Escalar,p035e01,1,1,1,False,True
"\overrightarrow{u}=(4, 12) \, \ \overrightarrow{v}=(2, 6)","Point(4, 12).is_collinear(Point(2, 6), Point(0,0))",True,Estudia la dependencia lineal de los siguientes conjuntos de vectores:,1BC,22 - Producto Escalar,p035e02,1,2,1,True,True
"\overrightarrow{u}=(1, 2) \, \ \overrightarrow{v}=(3, 4)","Point(1, 2).is_collinear(Point(3, 4), Point(0,0))",False,Estudia la dependencia lineal de los siguientes conjuntos de vectores:,1BC,22 - Producto Escalar,p035e02,1,2,1,True,True
"\overrightarrow{u}=(1, 1) \, \ \overrightarrow{v}=(-2, -3)","Point(1, 1).is_collinear(Point(-2, -3), Point(0,0))",False,Estudia la dependencia lineal de los siguientes conjuntos de vectores:,1BC,22 - Producto Escalar,p035e02,1,2,1,True,True
"\overrightarrow{u}=(2, -3) \, \ \overrightarrow{v}=(5, 4)","['Point(2, -3).dot(Point(5, 4))', ['Point(2, -3).distance(Point(0,0))', 'Point(5, 4).distance(Point(0,0))'], 94.96974072811031]","\left [ -2, \quad \left [ \sqrt{13}, \quad \sqrt{41}\right ], \quad 94.9697407281103\right ]","Respecto de una base ortonormal tenemos dos vectores $\overrightarrow{u}$ y $\overrightarrow{v}$.
Calcular $\overrightarrow{u}\cdot\overrightarrow{v}$, $|\overrightarrow{u}| \ y \ |\overrightarrow{v}|$ 
y $\angle(\overrightarrow{u},\overrightarrow{v})$ siendo:",1BC,22 - Producto Escalar,p036e09,1,2,1,True,True
"\overrightarrow{u}=(1, 2) \, \ \overrightarrow{v}=(3, 4)","['Point(1, 2).dot(Point(3, 4))', ['Point(1, 2).distance(Point(0,0))', 'Point(3, 4).distance(Point(0,0))'], 10.304846468766044]","\left [ 11, \quad \left [ \sqrt{5}, \quad 5\right ], \quad 10.304846468766\right ]","Respecto de una base ortonormal tenemos dos vectores $\overrightarrow{u}$ y $\overrightarrow{v}$.
Calcular $\overrightarrow{u}\cdot\overrightarrow{v}$, $|\overrightarrow{u}| \ y \ |\overrightarrow{v}|$ 
y $\angle(\overrightarrow{u},\overrightarrow{v})$ siendo:",1BC,22 - Producto Escalar,p036e09,1,2,1,True,True
"\overrightarrow{u}=(1, 1) \, \ \overrightarrow{v}=(-2, -3)","['Point(1, 1).dot(Point(-2, -3))', ['Point(1, 1).distance(Point(0,0))', 'Point(-2, -3).distance(Point(0,0))'], 168.69006752597977]","\left [ -5, \quad \left [ \sqrt{2}, \quad \sqrt{13}\right ], \quad 168.69006752598\right ]","Respecto de una base ortonormal tenemos dos vectores $\overrightarrow{u}$ y $\overrightarrow{v}$.
Calcular $\overrightarrow{u}\cdot\overrightarrow{v}$, $|\overrightarrow{u}| \ y \ |\overrightarrow{v}|$ 
y $\angle(\overrightarrow{u},\overrightarrow{v})$ siendo:",1BC,22 - Producto Escalar,p036e09,1,2,1,True,True
"\overrightarrow{u}=(2, -3) \, \ \overrightarrow{v}=(5, 4)","['Point(2, -3).dot(Point(5, 4))', ['Point(2, -3).distance(Point(0,0))', 'Point(5, 4).distance(Point(0,0))'], 94.96974072811031]","\left [ -2, \quad \left [ \sqrt{13}, \quad \sqrt{41}\right ], \quad 94.9697407281103\right ]","Respecto de una base ortonormal tenemos dos vectores $\overrightarrow{u}$ y $\overrightarrow{v}$.
Calcular $\overrightarrow{u}\cdot\overrightarrow{v}$, $|\overrightarrow{u}| \ y \ |\overrightarrow{v}|$ 
y $\angle(\overrightarrow{u},\overrightarrow{v})$ siendo:",1BC,22 - Producto Escalar,p036e09,1,2,1,True,True
"\overrightarrow{u}=(1, 2) \, \ \overrightarrow{v}=(3, 4)","['Point(1, 2).dot(Point(3, 4))', ['Point(1, 2).distance(Point(0,0))', 'Point(3, 4).distance(Point(0,0))'], 10.304846468766044]","\left [ 11, \quad \left [ \sqrt{5}, \quad 5\right ], \quad 10.304846468766\right ]","Respecto de una base ortonormal tenemos dos vectores $\overrightarrow{u}$ y $\overrightarrow{v}$.
Calcular $\overrightarrow{u}\cdot\overrightarrow{v}$, $|\overrightarrow{u}| \ y \ |\overrightarrow{v}|$ 
y $\angle(\overrightarrow{u},\overrightarrow{v})$ siendo:",1BC,22 - Producto Escalar,p036e09,1,2,1,True,True
"\overrightarrow{u}=(1, 1) \, \ \overrightarrow{v}=(-2, -3)","['Point(1, 1).dot(Point(-2, -3))', ['Point(1, 1).distance(Point(0,0))', 'Point(-2, -3).distance(Point(0,0))'], 168.69006752597977]","\left [ -5, \quad \left [ \sqrt{2}, \quad \sqrt{13}\right ], \quad 168.69006752598\right ]","Respecto de una base ortonormal tenemos dos vectores $\overrightarrow{u}$ y $\overrightarrow{v}$.
Calcular $\overrightarrow{u}\cdot\overrightarrow{v}$, $|\overrightarrow{u}| \ y \ |\overrightarrow{v}|$ 
y $\angle(\overrightarrow{u},\overrightarrow{v})$ siendo:",1BC,22 - Producto Escalar,p036e09,1,2,1,True,True
"\overrightarrow{u}=(3, -5) \, \ \overrightarrow{v}=(x, 2)","Eq(3*x - 10, 7)",\left [ \frac{17}{3}\right ],"Calcula x, de modo que el producto escalar
de  $\overrightarrow{u}$ y $\overrightarrow{v}$ sea igual a 7, siendo: ",1BC,22 - Producto Escalar,p036e12,1,2,1,True,True
"\overrightarrow{u}=(3, 1) \, \ \overrightarrow{v}=(2, x)","Eq(x + 6, 7)",\left [ 1\right ],"Calcula x, de modo que el producto escalar
de  $\overrightarrow{u}$ y $\overrightarrow{v}$ sea igual a 7, siendo: ",1BC,22 - Producto Escalar,p036e12,1,2,1,True,True
"\overrightarrow{u}=(-5, x) \, \ \overrightarrow{v}=(4, -2)","Eq(-2*x - 20, 0)",\left [ -10\right ],"Dado el vector
$\overrightarrow{u}$, calcula x de modo que sea ortogonal a $\overrightarrow{v}$ siendo: ",1BC,22 - Producto Escalar,p036e13,1,2,1,True,True
"\overrightarrow{u}=(2, x) \, \ \overrightarrow{v}=(3, 1)","Eq(x + 6, 0)",\left [ -6\right ],"Dado el vector
$\overrightarrow{u}$, calcula x de modo que sea ortogonal a $\overrightarrow{v}$ siendo: ",1BC,22 - Producto Escalar,p036e13,1,2,1,True,True
"\overrightarrow{u}=(-5, x)","Eq(sqrt(x**2 + 25), sqrt(34))","\left [ -3, \quad 3\right ]","Dado el vector
$\overrightarrow{u}$, calcula x de modo que $|\overrightarrow{u}|=\sqrt{34}$ siendo: ",1BC,22 - Producto Escalar,p036e13b,1,2,1,True,True
"\overrightarrow{u}=(2, x)","Eq(sqrt(x**2 + 4), sqrt(34))","\left [ - \sqrt{30}, \quad \sqrt{30}\right ]","Dado el vector
$\overrightarrow{u}$, calcula x de modo que $|\overrightarrow{u}|=\sqrt{34}$ siendo: ",1BC,22 - Producto Escalar,p036e13b,1,2,1,True,True
